scenario,Htgt,model,seed,source,calib,calib_tag,feat,feat_select,n_features,auroc,auprc,brier,nll,ece,tau,f1_at_tau,balacc_at_tau
random,random,lgbm,42,tuned,platt,platt,none,none,92,0.8926857162981996,0.5795615695616941,0.05763514519648314,0.21133347373892064,0.02186025282667878,0.5,0.5027112121742172,0.690244597000379
