scenario,Htgt,model,seed,source,calib,calib_tag,feat,feat_select,n_features,auroc,auprc,brier,nll,ece,tau,f1_at_tau,balacc_at_tau
hospital,hospital,lr,42,tuned,platt,platt,vif_rfe,vif_rfe,64,0.8822478654020389,0.5740140421697533,0.058489449779075095,0.207075308613165,0.016220136972993484,0.5,0.43201754385964913,0.6437780439746388
