scenario,Htgt,model,seed,source,calib,calib_tag,feat,feat_select,n_features,auroc,auprc,brier,nll,ece,tau,f1_at_tau,balacc_at_tau
random,random,rf,42,notuned,none,notuned,notuned,none,92,0.8858478686633544,0.545969026819263,0.06304178228797419,0.22679023208165633,0.06479243791354998,0.5,0.48408287013643253,0.6872367492521633
