scenario,Htgt,model,seed,source,calib,calib_tag,feat,feat_select,n_features,auroc,auprc,brier,nll,ece,tau,f1_at_tau,balacc_at_tau
temporal,temporal,lr,42,tuned,none,none,vif_rfe,vif_rfe,64,0.8671906286549851,0.5164437034064744,0.14335067769333068,0.44984544100534496,0.2430545377308035,0.5,0.4053926074482605,0.7820119746951129
