scenario,Htgt,model,seed,source,calib,calib_tag,feat,feat_select,n_features,auroc,auprc,brier,nll,ece,tau,f1_at_tau,balacc_at_tau
random,random,lr,42,notuned,none,notuned,notuned,vif_rfe,64,0.8703827352045095,0.5150646058999224,0.1422871947689603,0.44855001283359114,0.24382739829713673,0.5,0.4071785819358635,0.7855298854477841
