scenario,Htgt,model,seed,source,calib,calib_tag,feat,feat_select,n_features,auroc,auprc,brier,nll,ece,tau,f1_at_tau,balacc_at_tau
hospital,hospital,rf,42,tuned,platt,platt,none,none,92,0.9052340866694089,0.6442132581989467,0.06042679587823523,0.361525437716952,0.05602545502694597,0.5,0.5251509054325956,0.6902740052675123
