scenario,Htgt,model,seed,source,calib,calib_tag,feat,feat_select,n_features,auroc,auprc,brier,nll,ece,tau,f1_at_tau,balacc_at_tau
random,random,lr,42,tuned,none,none,none,none,92,0.8707435463266833,0.5148914266678415,0.14216804827947074,0.44836837061089907,0.24359895908694967,0.5,0.4077912532157295,0.7863219712582611
